
Camera FPS set to: 30
Camera resolution set to: 640x480

17:45:21.556: 699182ms, Total frame: 1
17:45:28.530: 101876ms, Total frame: 83
17:45:28.560: 29167ms, Total frame: 84
17:45:28.645: 84496ms, Total frame: 85
17:45:28.708: 62852ms, Total frame: 86
17:45:28.777: 69286ms, Total frame: 87
17:45:28.818: 36505ms, Total frame: 88
17:45:29.034: 211594ms, Total frame: 89
17:45:29.178: Frames in the last second: 12, Frame loss: 0, Total frame: 90
17:45:29.189: 153929ms, Total frame: 90
17:45:29.251: 56656ms, Total frame: 91
17:45:29.300: 48566ms, Total frame: 92
17:45:29.335: 34440ms, Total frame: 93
17:45:29.392: 56532ms, Total frame: 94
17:45:29.469: 77037ms, Total frame: 95
17:45:29.507: 37346ms, Total frame: 96
17:45:29.636: 128490ms, Total frame: 97
17:45:29.667: 31009ms, Total frame: 98
17:45:29.738: 67976ms, Total frame: 99
17:45:29.790: 52260ms, Total frame: 100
17:45:29.867: 75866ms, Total frame: 101
17:45:29.885: 18145ms, Total frame: 102
17:45:29.905: 19825ms, Total frame: 103
17:45:29.967: 61328ms, Total frame: 104
17:45:29.982: 14542ms, Total frame: 105
17:45:30.058: 75241ms, Total frame: 106
17:45:30.142: 79229ms, Total frame: 107
17:45:30.192: 49681ms, Total frame: 108
17:45:30.239: Frames in the last second: 19, Frame loss: 0, Total frame: 109
17:45:30.258: 66462ms, Total frame: 109
17:45:30.313: 52224ms, Total frame: 110
17:45:30.395: 81341ms, Total frame: 111
17:45:30.434: 38938ms, Total frame: 112
17:45:30.493: 59674ms, Total frame: 113
17:45:30.553: 59153ms, Total frame: 114
17:45:30.590: 36974ms, Total frame: 115
17:45:30.640: 50268ms, Total frame: 116
17:45:30.719: 78514ms, Total frame: 117
17:45:30.752: 28386ms, Total frame: 118
17:45:30.798: 45690ms, Total frame: 119
17:45:30.839: 40580ms, Total frame: 120
17:45:30.917: 77316ms, Total frame: 121
17:45:30.953: 32976ms, Total frame: 122
17:45:31.008: 55062ms, Total frame: 123
17:45:31.073: 64682ms, Total frame: 124
17:45:31.151: 78092ms, Total frame: 125
17:45:31.207: 52219ms, Total frame: 126
17:45:31.235: 28197ms, Total frame: 127
17:45:31.297: Frames in the last second: 19, Frame loss: 0, Total frame: 128
17:45:31.305: 69265ms, Total frame: 128
17:45:31.332: 27150ms, Total frame: 129
17:45:31.419: 86091ms, Total frame: 130
17:45:31.439: 19632ms, Total frame: 131
17:45:31.501: 62382ms, Total frame: 132
17:45:31.548: 46337ms, Total frame: 133
17:45:31.560: 11131ms, Total frame: 134
17:45:31.626: 65587ms, Total frame: 135
17:45:31.687: 60174ms, Total frame: 136
17:45:31.724: 36432ms, Total frame: 137
17:45:31.781: 56427ms, Total frame: 138
17:45:31.823: 41752ms, Total frame: 139
17:45:31.941: 117306ms, Total frame: 140
17:45:32.082: 138214ms, Total frame: 141
17:45:32.124: 41898ms, Total frame: 142
17:45:32.163: 38191ms, Total frame: 143
17:45:32.240: 76797ms, Total frame: 144
17:45:32.275: 34657ms, Total frame: 145
17:45:32.343: Frames in the last second: 18, Frame loss: 0, Total frame: 146
17:45:32.376: 100454ms, Total frame: 146
17:45:32.446: 69716ms, Total frame: 147
17:45:32.522: 75561ms, Total frame: 148
17:45:32.568: 45590ms, Total frame: 149
17:45:32.617: 40815ms, Total frame: 150
17:45:32.703: 86521ms, Total frame: 151
17:45:32.776: 72345ms, Total frame: 152
17:45:32.852: 76090ms, Total frame: 153
17:45:32.893: 40686ms, Total frame: 154
17:45:33.023: 129514ms, Total frame: 155
17:45:33.066: 43542ms, Total frame: 156
17:45:33.175: 106892ms, Total frame: 157
17:45:33.236: 60822ms, Total frame: 158
17:45:33.280: 43512ms, Total frame: 159
17:45:33.357: 76893ms, Total frame: 160
17:45:33.384: Frames in the last second: 15, Frame loss: 0, Total frame: 161
17:45:33.391: 31333ms, Total frame: 161
17:45:33.589: 197777ms, Total frame: 162
17:45:33.736: 147021ms, Total frame: 163
17:45:33.768: 32137ms, Total frame: 164
17:45:33.880: 111786ms, Total frame: 165
17:45:33.896: 16130ms, Total frame: 166
17:45:34.006: 106537ms, Total frame: 167
17:45:34.035: 28962ms, Total frame: 168
17:45:34.160: 119823ms, Total frame: 169
17:45:34.181: 20809ms, Total frame: 170
17:45:34.266: 84987ms, Total frame: 171
17:45:34.332: 65611ms, Total frame: 172
17:45:34.387: Frames in the last second: 12, Frame loss: 0, Total frame: 173
17:45:34.416: 83604ms, Total frame: 173
17:45:34.495: 77346ms, Total frame: 174
17:45:34.567: 71538ms, Total frame: 175
17:45:34.667: 99071ms, Total frame: 176
17:45:34.688: 20364ms, Total frame: 177
17:45:34.864: 175762ms, Total frame: 178
17:45:34.943: 73904ms, Total frame: 179
17:45:35.044: 100700ms, Total frame: 180
17:45:35.156: 111835ms, Total frame: 181
17:45:35.262: 105113ms, Total frame: 182
17:45:35.312: 49461ms, Total frame: 183
17:45:35.423: Frames in the last second: 11, Frame loss: 0, Total frame: 184
17:45:35.468: 155555ms, Total frame: 184
17:45:35.505: 36736ms, Total frame: 185
17:45:35.630: 125318ms, Total frame: 186
17:45:35.658: 27347ms, Total frame: 187
17:45:35.729: 70563ms, Total frame: 188
17:45:35.806: 75840ms, Total frame: 189
17:45:35.858: 51148ms, Total frame: 190
17:45:35.912: 53669ms, Total frame: 191
17:45:36.017: 105238ms, Total frame: 192
17:45:36.071: 52964ms, Total frame: 193
17:45:36.167: 93142ms, Total frame: 194
17:45:36.252: 71390ms, Total frame: 195
17:45:36.333: 79593ms, Total frame: 196
17:45:36.411: 77713ms, Total frame: 197
17:45:36.484: Frames in the last second: 14, Frame loss: 0, Total frame: 198
17:45:36.489: 78414ms, Total frame: 198
17:45:36.558: 69150ms, Total frame: 199
17:45:36.648: 86197ms, Total frame: 200
17:45:36.695: 46564ms, Total frame: 201
17:45:36.749: 53450ms, Total frame: 202
17:45:36.830: 81489ms, Total frame: 203
17:45:36.991: 158389ms, Total frame: 204
17:45:37.035: 43090ms, Total frame: 205
17:45:37.132: 97775ms, Total frame: 206
17:45:37.200: 66774ms, Total frame: 207
17:45:37.308: 107690ms, Total frame: 208
17:45:37.357: 47729ms, Total frame: 209
17:45:37.484: 127134ms, Total frame: 210
17:45:37.541: Frames in the last second: 13, Frame loss: 0, Total frame: 211
17:45:37.577: 91708ms, Total frame: 211
17:45:37.631: 52530ms, Total frame: 212
17:45:37.726: 93026ms, Total frame: 213
17:45:37.780: 53624ms, Total frame: 214
17:45:37.867: 87201ms, Total frame: 215
17:45:37.930: 61510ms, Total frame: 216
17:45:38.015: 84916ms, Total frame: 217
17:45:38.051: 35836ms, Total frame: 218
17:45:38.150: 97875ms, Total frame: 219
17:45:38.193: 42043ms, Total frame: 220
17:45:38.309: 115968ms, Total frame: 221
17:45:38.352: 42699ms, Total frame: 222
17:45:38.439: 86498ms, Total frame: 223
17:45:38.504: 61722ms, Total frame: 224
